mag,GTDB-tk_domain,GTDB-tk_phylum,GTDB-tk_class,GTDB-tk_order,GTDB-tk_family,GTDB-tk_genus,GTDB-tk_species,CHECKM_completeness,CHECKM_contamination,max.growth,max.growth.minmedia,minmedia.n.mets,C.total,num.minmedia.C.mets,growth.yield,rk.index,rk.strategy,doubling.time.minmedia
CTOTU19990,Bacteria,Firmicutes,Clostridia,Acetivibrionales,DTU013,JAAYBT01,JAAYBT01 sp012730015,98.13,1.63,33.84301376,0.222106099,16,810.0241878,5,0.274196873,-0.516407013,r-strategist,3.455788739
CTOTU20078,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Unclassified Microbacteriaceae,Unclassified Microbacteriaceae,92.58,2.26,39.85737713,0.45658128,15,2291.005748,6,0.199292944,-0.262838725,r-strategist,1.843025096
CTOTU20129,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,Erythrobacter cryptus,95.05,0.0,37.52668163,0.112157251,15,638.1839215,4,0.175744402,-1.103231152,r-strategist,6.520571539
CTOTU20286,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,Unclassified Limnobacter,86.77,3.69,63.00659524,0.886511914,15,4347.340767,4,0.203920503,-0.140794539,r-strategist,1.092035422
CTOTU18579,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,Cloacimonas,Cloacimonas sp002432865,74.88,1.51,34.83201087,0.559780372,33,8593.78902,21,0.065137784,-0.11593006,r-strategist,1.559228297
CTOTU19278,Bacteria,Spirochaetota,Spirochaetia,Treponematales,UBA8932,Rectinema,Rectinema sp012516755,87.95,1.98,40.33415264,0.242959555,16,6984.369347,6,0.034786184,-1.294907981,r-strategist,3.186952844
CTOTU20497,Bacteria,Thermotogota,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium sp003526765,72.28,1.65,14.9485798,0.880849201,14,4098.656304,4,0.214911702,-0.120778381,r-strategist,1.097232119
CTOTU21479,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,JAGLBJ01,Unclassified JAGLBJ01,78.45,1.72,74.27937929,0.950531253,14,7742.356293,5,0.12277028,-0.233970347,r-strategist,1.037487414
CTOTU20733,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,PALSA-747,PALSA-747 sp903827945,73.75,4.3,51.59757062,0.341117964,14,1904.47218,4,0.179114176,-0.611905459,r-strategist,2.361631191
CTOTU20797,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA6821,UBA6821,Unclassified UBA6821,94.99,1.03,47.86918121,0.931479287,14,4693.891004,4,0.198445018,-0.131126605,r-strategist,1.052957213
CTOTU21826,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,QHCE01,QHCE01,QHCE01 sp003243955,65.54,0.26,21.37536085,0.677913798,14,10299.7617,4,0.065818396,-0.748418239,r-strategist,1.339282247
CTOTU19425,Bacteria,Patescibacteria,ABY1,Magasanikbacterales,UBA922,JAAZJX01,JAAZJX01 sp012800155,85.69,1.14,37.32572247,1.052827974,14,7786.382121,5,0.135214013,-0.147650877,r-strategist,0.9637507
CTOTU22553,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,PALSA-747,Unclassified PALSA-747,83.84,1.23,35.69916763,0.651184378,15,4830.829271,4,0.134797639,-0.454553751,r-strategist,1.382167664
CTOTU23231,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Capsulimonadaceae,JAFAZD01,Unclassified JAFAZD01,89.81,0.93,53.34241497,0.268912906,13,3148.791411,2,0.085401943,-1.337890605,r-strategist,2.91041975
CTOTU22846,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Ferrovaceae,CAIVUX01,CAIVUX01 sp903909215,91.16,0.95,28.65700186,0.544028346,14,3511.554823,5,0.154925204,-0.375286392,r-strategist,1.595661745
CTOTU22611,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans,Unclassified Limnohabitans,88.08,0.69,21.24664984,0.20431253,12,6975.734678,2,0.029289034,-1.921969956,r-strategist,3.728424083
CTOTU21908,Bacteria,Proteobacteria,Alphaproteobacteria,UBA9219,UBA9219,Unclassified UBA9219,Unclassified UBA9219,60.83,0.63,32.50744608,0.340683606,27,3470.430172,18,0.098167544,-0.220408334,r-strategist,2.364240525
CTOTU23512,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,PALSA-747,Unclassified PALSA-747,89.92,0.0,39.55847254,0.4849693,32,10503.23926,21,0.046173308,-0.327675469,r-strategist,1.753053934
CTOTU21589,Bacteria,Actinobacteriota,Humimicrobiia,Humimicrobiales,Humimicrobiaceae,VGAZ01,VGAZ01 sp016870615,94.4,0.98,22.25237957,0.519639428,20,6013.961222,11,0.086405517,-0.306363747,r-strategist,1.656372178
CTOTU17469,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372,UBA4372 sp017469525,98.02,2.28,38.2452972,0.561265771,14,6333.183554,6,0.088623007,-0.52513371,r-strategist,1.55589681
CTOTU22641,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Curvibacter,Curvibacter sp903834975,79.6,2.76,28.45378677,0.276482919,27,3926.637744,17,0.070412128,-0.480235303,r-strategist,2.839503594
CTOTU22401,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans,Limnohabitans sp903832625,78.65,2.35,42.81584282,2.134786354,12,17308.42762,3,0.123337972,-0.102427525,r-strategist,0.606660972
CTOTU22772,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus,Unclassified Methylopumilus,88.57,0.59,45.74697771,0.686147245,13,3289.358041,3,0.208596096,-0.367155246,r-strategist,1.326734111
CTOTU19177,Bacteria,Atribacterota,Atribacteria,Atribacterales,Caldatribacteriaceae,Unclassified Caldatribacteriaceae,Unclassified Caldatribacteriaceae,94.5,0.67,15.03428995,0.245278313,17,7010.21699,8,0.034988691,-1.163323174,r-strategist,3.159875022
CTOTU23942,Bacteria,Patescibacteria,Microgenomatia,UBA1406,GWC2-37-13,JACOTV01,JACOTV01 sp016699265,58.69,0.0,15.68570261,0.482701765,15,4000.623787,5,0.120656625,-0.535799936,r-strategist,1.7598556
CTOTU24620,Bacteria,Proteobacteria,Alphaproteobacteria,CACIAM-22H2,CACIAM-22H2,Tagaea,Unclassified Tagaea,93.22,0.49,44.83116952,0.923239933,13,4915.390896,4,0.187826351,-0.158868907,r-strategist,1.059839877
CTOTU23941,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Rhabdochlamydia,Unclassified Rhabdochlamydia,72.1,0.31,44.54535463,0.152590282,13,5017.513356,3,0.030411535,-1.856313529,r-strategist,4.880911582
CTOTU23929,Bacteria,Patescibacteria,Paceibacteria,UBA9983,Zambryskibacteraceae,C7867-006,Unclassified C7867-006,55.1,0.43,15.77364404,0.542596349,28,7878.304777,18,0.068872221,-0.172206538,r-strategist,1.599077392
CTOTU25379,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,M3007,Unclassified M3007,90.61,1.24,65.76584401,0.215000425,14,2668.171013,4,0.080579702,-1.159275032,r-strategist,3.559265811
CTOTU25630,Bacteria,Chloroflexota,Dehalococcoidia,UBA6952,SHYF01,SHYF01,Unclassified SHYF01,68.98,0.99,36.12062362,1.148776892,13,7331.636424,4,0.156687651,-0.142669547,r-strategist,0.906194633
CTOTU25759,Bacteria,CSP1-3,CSP1-3,CSP1-3,HRBIN32,HRBIN32,HRBIN32 sp011053555,91.01,3.37,18.51104294,0.316668796,13,2025.654423,4,0.156329131,-0.703294824,r-strategist,2.519574031
CTOTU46,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1,SbD1 sp002298995,91.07,2.8,20.16791815,0.482265118,15,3006.605839,6,0.160401843,-0.333353545,r-strategist,1.761172624
CTOTU26495,Bacteria,Bacteroidota,Bacteroidia,AKYH767-A,OLB10,OLB10,OLB10 sp016699635,81.31,1.83,42.56079711,0.750355457,13,35792.59353,4,0.020963987,-1.201199087,r-strategist,1.238163268
CTOTU25537,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,Bact-11,Bact-11 sp002361615,83.82,1.85,33.17401152,0.885360258,18,8081.354243,7,0.109555927,-0.168146057,r-strategist,1.09308705
CTOTU25946,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Pseudobdellovibrio,Unclassified Pseudobdellovibrio,89.62,1.08,35.07000183,1.033410496,14,7377.577179,5,0.140074508,-0.140398021,r-strategist,0.976656456
CTOTU26991,Bacteria,Chloroflexota,Dehalococcoidia,SM23-28-2,HRbin24,HRBIN24,HRBIN24 sp011380505,93.09,6.34,26.86181627,0.749396267,15,6006.689995,5,0.12476027,-0.330242164,r-strategist,1.239376805
CTOTU27040,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,SpSt-205,SpSt-205,SpSt-205 sp011058435,97.41,0.85,22.81665659,0.195694624,16,2053.497222,7,0.095298217,-0.884238288,r-strategist,3.878239146
CTOTU24075,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA9973,UBA9973,Unclassified UBA9973,60.75,0.99,31.10679075,0.355377326,17,2255.48221,7,0.157561573,-0.406761936,r-strategist,2.279490408
CTOTU26680,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA7173,UBA7173 sp013316675,75.6,2.57,11.68136137,0.306268281,14,1677.166002,2,0.182610595,-0.951342012,r-strategist,2.594361953
CTOTU19499,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Phycicoccus,Unclassified Phycicoccus,93.71,1.94,31.06188548,0.108003092,17,6004.563997,8,0.017986833,-1.808519113,r-strategist,6.75849628
CTOTU27321,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Thermocrinis,Unclassified Thermocrinis,72.55,1.11,23.18739442,0.483546445,15,52202.72154,6,0.009262859,-1.570665505,r-strategist,1.757314533
CTOTU27652,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,VadinHA17,LD21,LD21 sp012729475,99.05,1.67,61.11305241,1.4989451,13,46493.8233,4,0.032239661,-0.713763816,r-strategist,0.756819393
CTOTU27442,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,UBA4732,Unclassified UBA4732,97.7,2.2,49.94903301,1.32002068,17,33296.73825,7,0.039644144,-0.436142182,r-strategist,0.823629831
CTOTU27705,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Comamonas,Comamonas jiangduensis,84.8,2.36,58.20819578,0.723732226,15,4289.739046,6,0.168712413,-0.135123802,r-strategist,1.273016658
CTOTU27811,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Unclassified Fermentimonas,95.73,1.06,22.46564598,0.118147866,18,12722.64967,8,0.00928642,-2.056635816,r-strategist,6.206901375
CTOTU25934,Bacteria,Bacteroidota,Bacteroidia,AKYH767,JABDFU01,Unclassified JABDFU01,Unclassified JABDFU01,76.82,1.08,19.07530852,0.819516809,14,15499.0971,4,0.052875132,-0.761130676,r-strategist,1.158003324
CTOTU28244,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cecembia,Unclassified Cecembia,95.32,1.58,48.72430037,0.28950159,13,3740.644708,3,0.077393501,-1.1725233,r-strategist,2.726180632
CTOTU27443,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,BOG-234,Unclassified BOG-234,69.05,0.07,54.99298707,0.156227007,15,2024.02889,6,0.077186154,-1.140553234,r-strategist,4.774986506
CTOTU28355,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,SbA1,Sulfotelmatobacter,Sulfotelmatobacter sp003138975,98.59,1.71,33.2718287,1.228739719,12,3953.779972,2,0.310775948,-0.117062707,r-strategist,0.864881214
CTOTU26269,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA953,UBA953,Unclassified UBA953,69.84,3.41,45.35875189,0.396675852,15,2195.009877,5,0.180717115,-0.445594948,r-strategist,2.074700715
CTOTU27951,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter,Unclassified Marinobacter,97.65,1.09,65.72557394,0.30931652,13,1482.484039,3,0.208647454,-0.713062539,r-strategist,2.571924489
CTOTU28226,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,JACTMZ01,JACTMZ01,Unclassified JACTMZ01,83.23,5.2,49.33313983,0.50623627,14,2010.744119,5,0.251765635,-0.195680287,r-strategist,1.692196007
CTOTU28682,Bacteria,CSP1-3,CSP1-3,CSP1-3,NP-7,Unclassified NP-7,Unclassified NP-7,85.1,1.7,33.44999577,0.328556089,18,1970.381554,8,0.166747445,-0.358241306,r-strategist,2.439862651
CTOTU20591,Bacteria,Caldisericota,Caldisericia,JAAYUI01,JAAYUI01,JAAYUI01,JAAYUI01 sp002070635,89.63,2.81,11.50381925,0.304276069,14,5154.594337,6,0.059030071,-0.967507649,r-strategist,2.60926786
CTOTU29221,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Gp1-AA117,Unclassified Gp1-AA117,Unclassified Gp1-AA117,83.17,4.27,62.49346992,0.425464395,13,16651.80768,4,0.025550643,-1.361674951,r-strategist,1.955294138
CTOTU29421,Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Unclassified Halothiobacillaceae,Unclassified Halothiobacillaceae,98.99,0.53,67.64343448,0.304409876,13,3901.365315,4,0.078026499,-1.022239152,r-strategist,2.608260625
CTOTU28424,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1,Unclassified SbD1,73.16,0.85,43.50647955,0.500942953,14,4007.844494,5,0.124990616,-0.504364315,r-strategist,1.706865788
CTOTU19308,Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-698,UBA2253,UBA2253 sp002068415,94.51,0.1,37.72140284,1.4108918,13,2449.792597,1,0.575922959,-0.090141899,r-strategist,0.787670186
CTOTU29762,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,97.96,0.0,39.84992072,1.271473045,16,30009.39522,6,0.042369166,-0.490491678,r-strategist,0.844859908
CTOTU30130,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,99.24,0.87,46.44685195,0.95228426,12,12719.09053,3,0.074870468,-0.669801592,r-strategist,1.036094282
CTOTU18427,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,Bact-11,Bact-11 sp002305275,97.31,0.54,17.62913874,0.242402962,13,6855.389314,3,0.035359474,-1.589835025,r-strategist,3.19352941
CTOTU29469,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium,Lentimicrobium sp002425985,83.21,3.94,43.83116775,0.428025995,15,1328.901109,5,0.322090178,-0.161582368,r-strategist,1.945441109
CTOTU30214,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,96.55,0.0,62.90091006,0.328473952,17,1892.441452,6,0.173571527,-0.465869331,r-strategist,2.440393747
CTOTU30564,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,93.59,0.21,69.14704525,0.308515,22,5011.255092,13,0.061564417,-0.607450588,r-strategist,2.577781574
CTOTU30568,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,95.62,2.35,63.05540674,0.221061624,17,10993.42719,8,0.020108527,-1.449016407,r-strategist,3.470583204
CTOTU30599,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,93.32,0.53,63.69815608,0.751070386,14,5820.493643,5,0.12903895,-0.314628538,r-strategist,1.237260737
CTOTU27914,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Unclassified Rhodothermales,Unclassified Rhodothermales,Unclassified Rhodothermales,51.09,0.21,68.23430917,0.273792553,14,3002.963366,4,0.091174124,-1.00064678,r-strategist,2.864259785
CTOTU30798,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,97.01,1.54,20.46028037,0.150379896,12,6021.173535,3,0.024975181,-1.948180329,r-strategist,4.947791677
CTOTU21738,Bacteria,Mcinerneyibacteriota,Mcinerneyibacteria,Mcinerneyibacteriales,DSCS01,DSCS01,DSCS01 sp011048995,62.02,0.0,16.78072779,0.647968331,18,6969.186627,8,0.092976177,-0.316984546,r-strategist,1.387561997
CTOTU27510,Bacteria,Firmicutes,Clostridia,Saccharofermentanales,DTU023,DTU032,Unclassified DTU032,74.86,4.37,27.33071202,0.157010852,23,2157.072699,12,0.072788855,-0.862824196,r-strategist,4.752797586
CTOTU25873,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,Thermoflexaceae,Thermoflexus,Thermoflexus sinensis,73.83,2.95,23.92968597,0.386873864,13,4507.415512,4,0.08583053,-0.876728821,r-strategist,2.119377854
CTOTU32258,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,ER4,ER4 sp000765235,83.92,2.46,34.46754478,0.371831394,15,24425.34936,6,0.015223176,-1.468997425,r-strategist,2.192486376
CTOTU23135,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Unclassified Ktedonobacteraceae,Unclassified Ktedonobacteraceae,91.2,2.78,32.4619673,0.165817331,31,14214.23643,19,0.011665581,-1.434710095,r-strategist,4.517900415
CTOTU31396,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,CAG-353,CAG-353 sp900066885,97.65,0.06,35.9121527,0.472114001,14,4680.202961,3,0.100874685,-0.845049673,r-strategist,1.792469983
CTOTU32449,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,99.4,1.45,79.26532324,0.312796187,22,3773.464252,11,0.08289364,-0.544824655,r-strategist,2.546843108
CTOTU32191,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium,Eubacterium sp003491505,72.81,2.87,44.13644002,0.660091874,16,4822.58874,7,0.136875008,-0.198973414,r-strategist,1.367496894
CTOTU31967,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,CAG-103,CAG-103 sp000432375,88.42,2.48,35.3592641,0.154598434,24,5611.061143,14,0.027552441,-1.224506786,r-strategist,4.821805977
CTOTU32361,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,Fimenecus,Fimenecus sp000432435,97.99,0.34,20.90830068,0.659451059,17,6155.88645,7,0.10712528,-0.30582742,r-strategist,1.368539314
CTOTU31681,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,Scatocola,Scatocola faecipullorum,84.46,1.61,32.31722093,0.303825215,12,6024.162819,4,0.050434429,-1.212589083,r-strategist,2.612668173
CTOTU33264,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,90.54,0.85,55.49972766,1.472672792,15,26544.1182,5,0.055480193,-0.388785772,r-strategist,0.76565496
CTOTU31878,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Anaeroplasmataceae,Anaeroplasma,Unclassified Anaeroplasma,98.56,0.11,39.01656274,0.702632242,15,3007.808941,4,0.233602684,-0.182734106,r-strategist,1.302478732
CTOTU33288,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Amulumruptor,Amulumruptor sp900539915,99.43,0.44,54.69309682,0.80673844,13,4773.491263,3,0.169003858,-0.388249375,r-strategist,1.171800393
CTOTU32881,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Parasutterella,Parasutterella excrementihominis,97.85,0.0,17.44084879,0.219178589,17,8004.403051,7,0.027382253,-1.376634653,r-strategist,3.497610596
CTOTU12149,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella sp002265625,86.27,2.38,47.34161598,0.197982628,15,6474.838153,5,0.030577232,-1.519004745,r-strategist,3.837195659
CTOTU34447,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,CG2-30-60-27,CG2-30-60-27 sp001873115,100.0,0.41,17.6896553,1.033825913,13,5404.362412,3,0.191294705,-0.226728383,r-strategist,0.976375429
CTOTU20974,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomicrobium,Unclassified Sphingomicrobium,54.97,0.34,81.04138533,0.469885698,18,9011.248502,7,0.05214435,-0.765702473,r-strategist,1.799519259
CTOTU34919,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,CG1-02-35-72,CG1-02-35-72 sp002793215,76.58,1.82,28.91873273,0.154241628,13,4433.684415,4,0.03478859,-1.668301583,r-strategist,4.832195519
CTOTU35145,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Planktosalinus,Planktosalinus sp001873105,62.36,0.0,19.05757056,0.801367551,14,9131.310029,6,0.087760414,-0.374718332,r-strategist,1.177727876
CTOTU34761,Bacteria,Ratteibacteria,UBA8468,UBA8468,UBA8468,UBA8468,UBA8468 sp002791075,77.7,1.61,30.02058887,0.357720409,19,2499.750218,6,0.143102461,-0.512657927,r-strategist,2.266615545
CTOTU35167,Bacteria,Patescibacteria,Microgenomatia,UBA1400,PJMF01,CG1-02-43-31,CG1-02-43-31 sp002788675,90.29,0.47,41.6968087,0.319493907,13,4344.743204,3,0.07353574,-1.151917698,r-strategist,2.500095701
CTOTU29631,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,97.79,1.17,26.0134345,0.133322539,16,2936.803058,7,0.045397167,-1.372969635,r-strategist,5.538371092
CTOTU35238,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,JAADHO01 sp009992505,99.53,1.49,80.15658493,1.557062199,17,30257.32002,7,0.051460678,-0.251120496,r-strategist,0.738286756
CTOTU34842,Bacteria,Desulfobacterota,UBA8473,UBA8473,UBA8473,UBA8473,UBA8473 sp002782605,65.69,2.96,27.58207491,0.286760056,15,3478.02792,4,0.082449038,-1.024235758,r-strategist,2.749193363
CTOTU32880,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,85.91,0.58,46.86936363,0.474707294,13,5996.492419,4,0.079164162,-0.822985487,r-strategist,1.784348522
CTOTU35402,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,UBA7227,Unclassified UBA7227,73.93,1.98,48.02509794,0.807796296,14,5000.752699,3,0.161534942,-0.407310409,r-strategist,1.170641999
CTOTU32229,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium,Eubacterium sp003526845,85.99,1.34,15.5227485,1.606975816,19,38233.48825,9,0.042030583,-0.216182731,r-strategist,0.723391561
CTOTU35595,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,Parasulfuritortus,Parasulfuritortus sp002782005,95.23,0.0,50.57965617,0.52059988,14,6005.574398,3,0.08668611,-0.868425169,r-strategist,1.653875094
CTOTU35378,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,CG1-02-35-72,CG1-02-35-72 sp002793215,74.26,1.98,22.46766524,0.21377484,14,1039.465976,5,0.205658333,-0.657927095,r-strategist,3.577807029
CTOTU34896,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,Qipengyuania sp009993605,74.87,2.61,28.2342093,0.311992399,16,5852.325601,6,0.053310841,-1.000889203,r-strategist,2.552587371
CTOTU32187,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminiclostridium,Ruminiclostridium siraeum,75.36,0.89,47.79842885,0.798709941,17,6008.139564,6,0.132937981,-0.195810582,r-strategist,1.180689738
CTOTU33183,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,58.27,0.54,30.8435904,0.123567963,17,28134.49401,7,0.004392045,-2.420329294,r-strategist,5.949286128
CTOTU36038,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Unclassified Collinsella,100.0,2.22,19.29494908,1.041719556,17,9760.997885,7,0.106722649,-0.108894545,r-strategist,0.971076755
CTOTU24003,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UBA11063,UBA11063,UBA11063 sp003538525,66.83,1.93,34.61843363,0.356576134,17,6381.065198,8,0.055880346,-0.797498652,r-strategist,2.272882156
CTOTU35511,Bacteria,UBA9089,CG2-30-40-21,CG2-30-40-21,CG2-30-40-21,CG2-30-40-21,CG2-30-40-21 sp001873945,64.25,1.09,21.88413837,0.71888977,12,4352.157239,4,0.1651801,-0.323319979,r-strategist,1.279628142
CTOTU36886,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,70.29,0.42,26.08728941,0.614212134,13,3559.637375,4,0.172549074,-0.372708982,r-strategist,1.447533737
CTOTU34653,Bacteria,Ratteibacteria,UBA8468,UBA8468,UBA8468,UBA8468,UBA8468 sp002791075,88.39,3.37,23.24120805,0.417148631,15,1727.3731,5,0.241493069,-0.297834502,r-strategist,1.98810684
CTOTU18499,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,UBA8904,UBA8904 sp002070455,94.71,3.87,21.70352768,0.100892999,19,5896.573801,10,0.017110445,-1.762877676,r-strategist,7.211143931
CTOTU37583,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,94.55,1.44,20.82483777,0.286690154,15,3535.37489,5,0.081091868,-0.934639913,r-strategist,2.749785859
CTOTU37567,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,97.75,0.48,35.12598647,0.600715273,24,7875.294065,12,0.076278456,-0.259748185,r-strategist,1.47336876
CTOTU37722,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,92.6,5.39,46.64903825,0.781016542,15,4615.124392,5,0.169229792,-0.179892942,r-strategist,1.200911372
CTOTU37657,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,96.57,2.69,47.8648018,0.177481742,14,3327.383615,3,0.053339729,-1.546674255,r-strategist,4.242596968
CTOTU38295,Bacteria,Firmicutes,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus,Ruminococcus bromii,88.53,2.91,22.64807632,0.410278665,25,10768.30123,15,0.038100593,-0.629898069,r-strategist,2.016209268
